"text","score"
"RT @KittenMcKay: @BestGoyToy @GrafHeysoos @Disband_MPS @lordaedonis @realDonaldTrump I'm white. I can be racist against rednecks.",-1
"All you pussies with spray paint are making us all look like idiots @realDonaldTrump",0
"@realDonaldTrump Another example of Republican hate for the common man. https://t.co/Zypp7KnsKK",-1
"RT @dawn9476: Ford was NEVER moving the plant. Stop lying for Trump. @GovMattBevin @realDonaldTrump @Ford",1
"RT @emjayr1942: @TrumpDynastyUSA @realDonaldTrump @CNN @MSNBC @nbc @FoxNews @CBS Orthodox Jew on this AM had nothing but praise for all Ban…",-1
"@Surprise_Island @davidaxelrod @realDonaldTrump I know exactly how you feel. That's been the last eight years for me.",0
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"@realDonaldTrump Clearing the swamp,eh? Eliminating corruption,eh? Drumpf has money in/took money from DAPL. Watch: https://t.co/6QZVaDubWe",0
"RT @BYRONBCJAKE: @KimHarm63660098 @perossmeisl @OneChrist1Truth @19PHIL51 @CarnesGeorge @Pudingtane @pepsi @realDonaldTrump Pepsi CEO sexis…",0
"@realDonaldTrump This is untrue u had Nothing to do this OMG it's going to b 4 years of this bull https://t.co/g54V0mGGiV",-2
"@realdonaldtrump Crooked Donald Drumpf has money in and took money from DAPL. Watch this: https://t.co/6QZVaDubWe",-1
"@realDonaldTrump @DonaldJTrumpJr @GovPenceIN  https://t.co/UgNeUHgEwo",0
"RT @38_milo: People change in 30 yrs.  If @realDonaldTrump picked Mother Theresa for AG, someone would find a quote she made to label her r…",0
"@realDonaldTrump so you lie to them?",-1
"@realDonaldTrump They were NEVER LEAVING. put a check on your inflated ego for once!",-1
"People change in 30 yrs.  If @realDonaldTrump picked Mother Theresa for AG, someone would find a quote she made to… https://t.co/QZyIDq03wr",0
"@wolfblitzer @GOP @realDonaldTrump @seanspicer let's talk about Wolf Blitzer fake News",-1
"@soledadobrien @realDonaldTrump uaw agreement has no impact either way",0
"RT @GeraldMacDona18: @realDonaldTrump Trey Gowdy he's a good man",1
"@realDonaldTrump How about you take credit for something that you actually had a hand in?  https://t.co/Y3womeWb8G",0
"Good god. He's nuts. @realDonaldTrump https://t.co/vlfeMO6mFX",1
"I worked hard to keep Ford in US. So proud of my efforts. #iSavedFord Not you @realDonaldTrump",0
"RT @GeraldMacDona18: @realDonaldTrump Trey Gowdy he's a good man",1
"@realDonaldTrump get off the sauce Donald. Lincoln is not made in Kentucky. If your going to lie know what you're talking about.",-2
"@realDonaldTrump Ford made this agreement with the UAW, nothing to do with you. https://t.co/M3jLengzUe",-1
"Every Cabinet needs a George Wash flow guy. Imperative somebody matches this guy's spontaneity @realDonaldTrump https://t.co/cnzVmI2NHT",0
"@realDonaldTrump  Lincoln is not made in Mexico. Heavy Duty trucks are. Nice try Donald. Get off the sauce",0
"OUTSTANDING !
Way To Go @realDonaldTrump ! https://t.co/Tbtp5fKEZC",1
"@sahluwal @realDonaldTrump soooooo when he cuts your taxes you will still voluntarily pay your old higher rate ? That's awesome thanks !",2
"To Herr Drumpf supporters: How's this Drumpf thing workin' for ya so far? @realDonaldTrump #Americadownthetubes",0
"@realDonaldTrump @lingling23 Will we hear about it on liberal left media outlets? Well don't ask me, I watch OAN and Fox.",1
"@BarbMuenchen @realDonaldTrump this is an insult to any hard working American who actually wears a hard hat to work.",-2
"RT @Jrue616: @realDonaldTrump make American brown again",0
"RT @Cici78: @scotthaas27 @realDonaldTrump @theyucatantimes Well gosh my shipments are gonna be a mess, they told us Kentucky. Think I'll be…",0
"@realDonaldTrump @nytimes I can show you a way to expand your statements without multiple tweets......Grampa",0
"@realDonaldTrump THANKS from all ford employees!!!....Grampa",0
"Way to look like a jerk. @realDonaldTrump https://t.co/SAiI1cRwwM",0
"@ElianaBenador @LunaBrandes @POTUS @realDonaldTrump @USATODAY Obama telling our new prez how to deal with Putin.  I trust DJT's instincts.",3
"@sethmeyers @SethMacFarlane  @realDonaldTrump  Your cabinet picks look like casting for Dodgeball: Movie Sequel!",1
"2 all Hillary whiners aka rioters keep it up after @realDonaldTrump inauguration &amp; re-empowerment &amp; faith of a REAL POTUS w/ law enforcement",2
"@realDonaldTrump That's awesome!",1
"@ktmcfarland @realDonaldTrump @GenFlynn Flynn also recently became a lobbyist for Erdogan and Turkish govt. Egypt won't like that.",1
"RT @rsuitor118: @Brialalexi @Lrihendry @realDonaldTrump We are suppose to be on the same side, America-wise.  The election is over, let's g…",-1
"Dear president @realDonaldTrump , Please make holidays great again and put a stop to all the early black Friday on thanksgiving day sales.",2
"@SheriffClarke @nytimes @washingtonpost @realDonaldTrump both papers sexist and racist",-1
"@ericbolling @ToniLishin1 @oreillyfactor @realDonaldTrump Eric, no second team guy.  I know you enjoy the Five, but would like 2 C your own!",1
"RT @rsuitor118: @Brialalexi @Lrihendry @realDonaldTrump We are suppose to be on the same side, America-wise.  The election is over, let's g…",-1
"@Democrat_4Trump @rockynickydog @realDonaldTrump Wud leave  out murders part cuz Left will seize this 2discredit-no proof &amp; ignore the rest.",-1
"@JamesRosenFNC @realDonaldTrump @foxandfriends Macomb County Michigan???",0
"RT @RnsSharon: @realDonaldTrump God bless you and your family to grant you safety and wisdom ( no Romney<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>sorry about that)",2
"RT @BactiveorBquiet: This is what Putin is doing, @realDonaldTrump https://t.co/5CczqBDNro",1
"@realDonaldTrump God bless you and your family to grant you safety and wisdom ( no Romney<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>sorry about that)",2
"This is what Putin is doing, @realDonaldTrump https://t.co/5CczqBDNro",1
"@realDonaldTrump please no Romney<ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5>",0
"@realDonaldTrump  All this opp. Makes me wonder what dems are hiding that it can only be them. Hope you get to bottom of it and expose all",1
"@realDonaldTrump it should not be a choice at all for the Ford family.",-1
"@realDonaldTrump hope they bring the midsize cars back HOME too",1
"A less than complimentary view of President @realDonaldTrump 's son-in-law gives a cursory view of an integral… https://t.co/qmYv9H3dOh",1
"@KimHarm63660098 @perossmeisl @OneChrist1Truth @19PHIL51 @CarnesGeorge @Pudingtane @pepsi @realDonaldTrump Pepsi CEO sexist and racist",-1
"RT @Trump1nation: @realDonaldTrump @thebestcloser Ford is still moving their production of the focus to Mexico.",0
"@realDonaldTrump My President",0
"@realDonaldTrump @thebestcloser Ford is still moving their production of the focus to Mexico.",0
"We expect @realDonaldTrump to be back in North Dakota in the not-so-distant future.

https://t.co/T8voXKArs5

#NorthDakota #NDLegendary",0
"@SterleneMarie @foxandfriends @realDonaldTrump yes education is bad....",0
"@realDonaldTrump @congressdotgov @PPact @PPFA @FBI @gowdy4congress @mike_pence 
This is Disgusting! Time to Elimina… https://t.co/7Xui2Vayd5",-3
"@StopTrumpBigly @realDonaldTrump lol. President Trump!!! #yay",2
"@terrymendozer @realDonaldTrump when does all of this winning get old?!?!",1
"#Silence isn't #democracy: it's the enemy of it. All threatened by .@GOP/.@realDonaldTrump/#fascists/#NAZIs must… https://t.co/Y5sHFcjfE0",-1
"@realDonaldTrump Liar!!!!!!!",-1
"@KeithOlbermann @realDonaldTrump @MotherJones she is the babysitter",0
"RT @DrThomasFish: @bowhunter_va @GaetaSusan @seanhannity @LindaSuhler @SandraTXAS @Miami4Trump @Babbsgirl2 @realDonaldTrump   My kinda Pres.",0
"RT @Rotten_Puddin: @tayIorhq @realDonaldTrump You First!",1
"#MAGA
@realDonaldTrump
@DonaldJTrumpJr
@MELANIATRUMP
@TiffanyATrump
@Cernovich
@Ziplok_
@EricTrump
@mike_pence
and YOU, America.",0
"@SenWarren @citizengatsby @realDonaldTrump What about an audit of the election? Are we going to allow Putin's interference to stand?",-1
"@hibaakaiko @HelmHelmparm @jim72182 @realDonaldTrump you don't have to listen. Leave for a different great country if that exist",1
"@gnuowned @jim72182 @realDonaldTrump right why would Mexico want order <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",1
"@realDonaldTrump https://t.co/OYglVqMEGf",0
"@NRO Why isn't Twitter purging the Alt-LEFT who foment insurrection &amp;rebellion against President @realDonaldTrump ? @Reince @KellyannePolls",-1
"Did #Clinton get drunk and fall again, side of her face is black n blue make up cant hide it. @realDonaldTrump https://t.co/5tDQdCdzsK",-2
"@dcexaminer GeorgeSoros foments rebellion &amp; rejects loss of his presidency via HillaryClinton. The ""people's president"" is @realDonaldTrump",-2
"@Brialalexi @Lrihendry @realDonaldTrump We are suppose to be on the same side, America-wise.  The election is over, let's get some work done",0
"@ellisrpaine I see on your pg you are an insurrectionist. I don't engage trolls' attacks on @realDonaldTrump @WeWinWithTrump @foxandfriends",-1
"RT @TriciaHamlett: @rickygervais @realDonaldTrump It's really driving him nuts that he didn't win the popular vote! <ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",3
"@ellisrpaine The lies are posted by PeebsY0 who wrongly attacks President @realDonaldTrump on *2012* issue. @WeWinWithTrump @foxandfriends",-4
"Woo hoo! President @realDonaldTrump promised to bring jobs back to America and keep jobs in America and he will… https://t.co/yt5AORsAwn",4
"@realDonaldTrump Trey Gowdy he's a good man",1
"RT @Rotten_Puddin: @tayIorhq @realDonaldTrump You First!",1
"@BestGoyToy @GrafHeysoos @Disband_MPS @lordaedonis @realDonaldTrump I'm white. I can be racist against rednecks.",-1
"@BestGoyToy @GrafHeysoos @Disband_MPS @lordaedonis @realDonaldTrump Sorry. It makes you sound stupid, Cracker.",-2
"@BestGoyToy @GrafHeysoos @Disband_MPS @lordaedonis @realDonaldTrump No. But it makes you sound stupid.",-2
"@realDonaldTrump Wow, are you taking credit for this?",1
"@realDonaldTrump Excellent News.  Love their cars or hate their cars they are an American made. https://t.co/unPBIwwjET",1
"@realDonaldTrump @nytimes you don't like when the country sees your hideous side? You can't hide it now.",0
"@AtheistWWonka @realDonaldTrump so then just his kids? https://t.co/dKvWHO3BUA",1
"@NeilTurner_ @realDonaldTrump he's probably wondering about her grown up physique <ed><U+00A0><U+00BD><ed><U+00B8><U+0096>",0
"@realDonaldTrump what is maga? Make America grab asses?",0
"RT @gregmcneilly: The @realDonaldTrump impact on Apple?  Made in the USA!!! https://t.co/k54caaiJ4v",0
"@POTUS just remember that you were able to get Paul McCartney to perform at the White House and @realDonaldTrump can only get @TedNugent!",1
"@realDonaldTrump President Obama had Paul McCartney perform at the White House, all you are capable of is Ted Nugent, a racist old hack!",-1
"@CultOfEh @realDonaldTrump Canadian vaccines don't cause autism.",0
"Watching the apprentice season 1 @realDonaldTrump great show",1
"@SenSanders @realDonaldTrump @WhiteHouse One cannot compromise on anything human",0
"@SenSanders @realDonaldTrump @WhiteHouse how do we compromise on ...phobias or ...isms? Are they 0.5? For the super rich, are they .0001?",4
"RT @scottbuckmaster: @realDonaldTrump please pick Laura Ingraham as White House press secretary! She is perfect!",3
"@TaritaC @politico @HillaryClinton @realDonaldTrump That ain't hair, Trump tops his head with road kill, it's fur.",1
"@politico @HillaryClinton @realDonaldTrump David Brock and Fred Davis have worst hair in politics.",-3
"RT @Jrue616: @realDonaldTrump make American brown again",0
"@seanhannity @CNN @AC360 @Acosta @realDonaldTrump and maybe Fox News needs to report actual  factual information. Mainstream media is a joke",-1
"@USAneedsTRUMP @realDonaldTrump he didn't stop it that factory wasn't going anywhere he is lying",-1
"@aurabogado This has got to be a joke right?  Someone talking about racist weather?  If not thank GOD we got @realDonaldTrump when we did.",1
"@BornToBeGOP @realDonaldTrump he didn't do a thing that factory was never going anywhere",0
"@seanhannity @CNN @AC360 @Acosta @realDonaldTrump 
What's the problem?  CNN has sucked for years.  Cancelled the cable over it.",-3
"@realDonaldTrump did not they were never going",-1
"@CheyneBopp @politico @realDonaldTrump HA!!",0
"RT @vinylchica: @politico @realDonaldTrump Where?  His own head?",0
"RT @DrThomasFish: @WayneDupreeShow @MarthaVineyard4 @realDonaldTrump I am ready to assist any way I can in the Movement.",1
".@realDonaldTrump hire me #MAGA",0
"@realDonaldTrump No Way on Romney Say it ain't so https://t.co/vuqXQMNNuz",0
"@realDonaldTrump wasn't leaving. Admit it,please",0
"@realDonaldTrump After the way you lied and bad mouthed Ford Motor Co. on national television you are no friend of the Fords!",-2
"@kira_lerner @bimmerella @realDonaldTrump I'd say Bannon is a bit of a lightning rod for controversy, but he reminds me more of Privy Shaft!",-2
"RT @KarenUniteWomen: @realDonaldTrump Wow...@Ford was never moving Lincoln plant to Mexico. #TrumpLies. @Reuters #TrumpIsAConArtist",0
"RT @vinylchica: @politico @realDonaldTrump Where?  His own head?",0
"RT @KarenUniteWomen: @realDonaldTrump Wow...@Ford was never moving Lincoln plant to Mexico. #TrumpLies. @Reuters #TrumpIsAConArtist",0
"@USAneedsTRUMP @realDonaldTrump You gullible idiot.",-4
"Is anyone out there really surprised? Nitwits out there protesting need to relax. @realDonaldTrump isn't going to d… https://t.co/mAKIAhGIOf",-1
"@politico @realDonaldTrump Where?  His own head?",0
"RT @KarenUniteWomen: @realDonaldTrump Wow...@Ford was never moving Lincoln plant to Mexico. #TrumpLies. @Reuters #TrumpIsAConArtist",0
"Top: The reason @KimKardashian can't have a star on the walk of fame.
Below: News of @realDonaldTrump star repair.… https://t.co/K5qjb6CiIa",1
"Definitely has a tiny penis. Need a <ed><U+00A0><U+00BD><ed><U+00B4><U+008E> to see it, probably.

Overcompensating like @realDonaldTrump.  LOLOLOL https://t.co/KmJfI7Hwj6",1
"RT @KarenUniteWomen: @realDonaldTrump Wow...@Ford was never moving Lincoln plant to Mexico. #TrumpLies. @Reuters #TrumpIsAConArtist",0
"RT @KarenUniteWomen: @realDonaldTrump Wow...@Ford was never moving Lincoln plant to Mexico. #TrumpLies. @Reuters #TrumpIsAConArtist",0
"@realDonaldTrump 
I guess by now you are all filled in about Fukushima? I was wondering when you were going to get informed about this.",0
"RT @KarenUniteWomen: @realDonaldTrump Wow...@Ford was never moving Lincoln plant to Mexico. #TrumpLies. @Reuters #TrumpIsAConArtist",0
"RT @KarenUniteWomen: @realDonaldTrump Wow...@Ford was never moving Lincoln plant to Mexico. #TrumpLies. @Reuters #TrumpIsAConArtist",0
"@realDonaldTrump No, you didn't. He announced months ago it wasn't moving.",0
"@realDonaldTrump as if Ford's decision had anything to do with you.",0
"@realDonaldTrump Bill Ford is an actual success",1
"@realDonaldTrump no you didn't Ford planned it already  shut up #AuditTheVote",0
"RT @KarenUniteWomen: @realDonaldTrump Wow...@Ford was never moving Lincoln plant to Mexico. #TrumpLies. @Reuters #TrumpIsAConArtist",0
"RT @DrThomasFish: @WayneDupreeShow @MarthaVineyard4 @realDonaldTrump I am ready to assist any way I can in the Movement.",1
".@realDonaldTrump heres some foreign policy advice from #GeorgeWashington.
#trade #diplomacy #America #Europe #Asia… https://t.co/ysnT5oW4Pf",1
"@realDonaldTrump ,U tlkd abt mkng Am grt again;yet U nvr tlkd abt wht mde Am great n the 1st place. Hw about it rose above tribalism to wrk?",1
"@WayneDupreeShow @MarthaVineyard4 @realDonaldTrump I am ready to assist any way I can in the Movement.",1
"@StevenBeschloss @ObiWanKobe @realDonaldTrump I heard he stopped a plot by nefarious crime lord ""The Grinch"" to ruin Christmas.",-4
