"text","score"
"Is @realDonaldTrump becoming #infected already by the #Establishment?

Wow. 

NO Romney ever... EVER, EVER

Get it… https://t.co/sVQTL8T8mZ",-1
"RT @gregmcneilly: Could @realDonaldTrump win a filibuster proof US Senate in 2018? https://t.co/ZaGnhdIX4J",1
"@EricLiptonNYT a victory tour?!?! Trump didn't win the Super Bowl. Get to work @realDonaldTrump you egotistical dolt. #StillWithHer",6
"RT @lexiechey: @grandmaj2 @realDonaldTrump I guess the media is just like those delicate snowflakes ruining colleges, whining is all they k…",1
"RT @gregmcneilly: Could @realDonaldTrump win a filibuster proof US Senate in 2018? https://t.co/ZaGnhdIX4J",1
"RT @gregmcneilly: Could @realDonaldTrump win a filibuster proof US Senate in 2018? https://t.co/ZaGnhdIX4J",1
"@tvkatesnow What the heck does direct ""knowledge"" of @realDonaldTrump's ""thinking"" mean?

You don't know anything about #Trump's transition.",-1
"#IMO @realDonaldTrump would be fortunate to get @MittRomney as #SecretaryOfState as would the #country....#considering",1
"Why is Wall St celebrating @realDonaldTrump? Because his administration ""looks... https://t.co/ybfDZbcm5e by #SenWarren via @c0nvey",0
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"@realDonaldTrump I'm happy that you exist but Europe is idiot,we'll never learn",0
"@PeterFeaman @realDonaldTrump Beautiful family.  God's protection over them.  Amen!",1
"@KatyTurNBC what's wrong with you? You have NO IDEA what is happening with @realDonaldTrump's transition. You're making it all up! @MSNBC",-1
"Could @realDonaldTrump win a filibuster proof US Senate in 2018? https://t.co/ZaGnhdIX4J",1
"RT @gregmcneilly: Reversing Obama's over-regulation with the pen of @realDonaldTrump https://t.co/tgvAne5f2I",0
"Oh course he is. @realDonaldTrump doesn't know any non-racist folks.#PersonnelIsPolicy https://t.co/SKg9udQ5Z2",0
"@grandmaj2 @realDonaldTrump I guess the media is just like those delicate snowflakes ruining colleges, whining is all they know how to do.",1
"@realDonaldTrump  @jarmccoy   Thought you might like to hear what my friend in China hears over there..... https://t.co/wzn6sYdkuL",1
"@KeithOlbermann @sharibenderLA @realDonaldTrump Right",1
"@realDonaldTrump 
Amen https://t.co/534fuS6Gcg",0
"@ObsoleteDogma @RosieGray @ivancouronne so very unpresidential of @realDonaldTrump but then what did we expect",-1
"@IngrahamAngle @carrieksada @FoxNews @realDonaldTrump The country needs to take time out to look into the teachers and professors in USA",0
"Dear @MarkHalperin and @jheil, With All Due Respect.....you're fired!

#wadr @bpolitics @realDonaldTrump  @TheFive @rushlimbaugh",1
"@postandcourier @LindseyGrahamSC @realDonaldTrump @nikkihaley why do we care what you think graham? Life long politician needs to go",0
"@JenGranholm @TheDemocrats @realDonaldTrump @USATODAY Trump couldn't run a lemonade stand.",1
"@realDonaldTrump  Send Nikki Haley packing, she has zero loyalty.  Trust me. I can spot a liar a mile away",1
"@realDonaldTrump just got an awesome new shirt! https://t.co/A5HioaCIqO",4
"@realDonaldTrump don't let the lawyers write the legislation, and keep it simple, so that a 8 year old will understand it lol.",0
"@realDonaldTrump @LindaSuhler  <ed><U+00A0><U+00BD><ed><U+00B6><U+0092>",0
"An amateur move by @realDonaldTrump. That he &amp; his team don't see the danger this causes our country is what should… https://t.co/iZzzDeOLyF",-1
"@SenWarren is a professional grandstander... @realDonaldTrump",0
"RT @Willabray5286: @realDonaldTrump  #DrainTheSwamp",0
"@ThoughtsOfTony @Selena_Buell @FoxNews @Hadas_Gold @realDonaldTrump Fine,doesn't have to be the DNC Media!! He don't owe them jack!#Traitors",0
"@DarkTriadMan @CantStumpTrump1 @realDonaldTrump Oh great! Because I'm in a perfectly balanced place.",3
"RT @Willabray5286: @DanScavino @realDonaldTrump @mike_pence @TeamTrump @EricTrump @DonaldJTrumpJr @IvankaTrump<U+2623> PLEASE ask DJT NOT to allow…",-1
"***GO TO SLEEP!***Trump sends 3 a.m. tweets again @CNNPolitics @realdonaldtrump
https://t.co/BZHk61pMbm",0
"@DanScavino @realDonaldTrump @mike_pence @TeamTrump @EricTrump @DonaldJTrumpJr @IvankaTrump They can only add MORE debt... PLEASE NOOO...",-1
"@DarkTriadMan @CantStumpTrump1 @realDonaldTrump Sorry only in your handbook.",-1
"RT @Willabray5286: @DanScavino @realDonaldTrump @mike_pence @TeamTrump @EricTrump @DonaldJTrumpJr @IvankaTrump<U+2623> PLEASE ask DJT NOT to allow…",-1
"@DanScavino @realDonaldTrump @mike_pence @TeamTrump @EricTrump @DonaldJTrumpJr @IvankaTrump<U+2623> PLEASE ask DJT NOT to allow EARMARKS again",-1
"RT @mednurse202: @SebGorka @realDonaldTrump AND THUS DENY EVEN MORE JOBS?? IGNORANT!",-1
"@DarkTriadMan @CantStumpTrump1 @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>! But, humor has a punch line. No fun when 1 can't tell the difference in a stupid com.",-1
"@realDonaldTrump  #DrainTheSwamp",0
"@LucasEller @jimmyhenryz @NBCNews @realDonaldTrump @HillaryClinton @nytimes IF, you leave...you'll be back.",0
"@realDonaldTrump  PLEASE don't allow EARMARKS to come back, that can only hurt our economy worse..",-2
"@SebGorka @realDonaldTrump AND THUS DENY EVEN MORE JOBS?? IGNORANT!",-1
"@SpecialKMB1969 @realDonaldTrump Actually the majority of American is with Clinton.",0
"@marytg66 @ginanotjenna @realDonaldTrump Nope...he's already back peddling on the wall too. Called it a ""campaign device.""",0
"Unfortunately, @realDonaldTrump doesn't care to earn the trust of those who don't support him. https://t.co/EKnyzSxBJ0 # via @HuffPostPol",1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"@realDonaldTrump PARDON #julianasange",1
"@realDonaldTrump thanks for loving our Republic enough to put up with attacks coming at you from the far left loons. It can't be easy.",2
"@CantStumpTrump1 @DarkTriadMan Divisive comment, opposite to what @realDonaldTrump has asked. Many Americans of Mex. descent voted for DJT.",-1
"@SenWarren @realDonaldTrump 

HE'S COMING FOR YOU ELIZABETH !!!!  

GET READY!!!

https://t.co/rRh68Aw6GA",0
"@DonaldJTrumpJr @FloydMayweather @realDonaldTrump @TheNotoriousMMA will will woop that ass lmao",0
"@Jacksgirl5 he should just go on vacation till president @realDonaldTrump takes over!! That way he can't fuck anything up lol",-3
"@realAngeloGomez @wendyvoss @realDonaldTrump @transition2017 @immigrant4trump  and it was my honor like millions who donated to save America",3
"@MartynDav33 @TRDMachine @anildash @realDonaldTrump What are we retweeting to get threats of being sued?",-2
"@KimHarm63660098 @SebGorka @realDonaldTrump WE WILL GET THE WALL BUILT!",0
"@KimHarm63660098 @SebGorka @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00BA><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",0
"@IcarusGoodman @JoanneLinDC @realDonaldTrump @ACLU I don't need to parade patriotism when I live it.",0
"RT @lucyhallowell: Daily reminder that @realDonaldTrump got his ass beat by over 1 million votes by a woman.",0
"@IcarusGoodman @JoanneLinDC @realDonaldTrump @ACLU I think I already stated that they were",0
"@DetNewsOpinion @detroitnews @realDonaldTrump @NolanFinleyDN So we're OK with white supremacists sitting at the right hand of POTUS? Nice.",2
"@IcarusGoodman @JoanneLinDC @realDonaldTrump @ACLU I'm sorry you're not smart enough to get that I am mocking you LOL",-1
"@stribs @realDonaldTrump 1.2 MILLION ON THE STREET I BET!  Those crybabies need to get over it and get ready for the holidays man!",0
"@realDonaldTrump Mr. Trump I did my own homework on this Bannon guy you hired! Don't listen to anyone, From what I read we need him :)  MAGA",1
"@HillarysAmerica @realDonaldTrump This movie played a large part in helping educate minds to the Dem/Rep parties.",1
"@realDonaldTrump We caught Lying Ted cheating (voter fraud). Lying Ted has character flaws. I don't think we should use him.",-5
"@jimsx50 @stribs @realDonaldTrump Nice and on the front page to!",1
"@stribs @realDonaldTrump The stupid MSM created that popular vote so it's false bro...  The truth https://t.co/rNvYj3zxcT Join us bro :)",0
"@IcarusGoodman @JoanneLinDC @realDonaldTrump @ACLU My father, uncle, and Grandpa fought in the military.  Fuck yourself.",-3
"@NeilTurner_ @realDonaldTrump This is the best picture I've ever seen of President Trump.  There's some beautiful family love there",4
"@FarhanKVirk @deplorablemax1 @realDonaldTrump I just ordered mine and one for my brother :)",1
"@FarhanKVirk @deplorablemax1 @realDonaldTrump Virk don't you have a day job :)  Move on bro it's been a week already.",0
"Reversing Obama's over-regulation with the pen of @realDonaldTrump https://t.co/tgvAne5f2I",0
"@realDonaldTrump Sounds good Mr. Trump, make sure we get some more down to earth business man like you... Good day",3
"There he goes again putting @realDonaldTrump on blast again. #nofavorshere https://t.co/7VyYsa97Ks",0
"Dear @realDonaldTrump @SenateMajLdr @SpeakerRyan; @TheDemocrats &amp; #MSM have thrown fairness out the window. CUT THEM OUT. No deals.",2
"@TheRealCindra @realDonaldTrump he well he tried to do an end around that for his own personal gain.. he can be bought if the price is right",3
".@realDonaldTrump claims to be a great businessman. Will he actually do what's right for business? #ParisAgreement https://t.co/F2ROfMMq9S",2
"How do US Supreme Court justices get appointed? - Peter Paccone @realDonaldTrump @SenJohnHoeven @POTUS  https://t.co/m9jrpcOiXO",1
"RT @Voter4Trump: @julieroginsky So you have a list of everyone @realDonaldTrump has talked to and who he has been briefed on?  You have top…",0
"@MelissaAFrancis @FoxNews @POTUS @realDonaldTrump you speak so much stupidity. Grow up every man that took office is older&amp; Grey. RACIST",-2
"RT @vinylchica: @IMPL0RABLE @politico He won't.  @realDonaldTrump is too easily flattered and gullible.",-1
"@IMPL0RABLE @politico He won't.  @realDonaldTrump is too easily flattered and gullible.",-1
"@cgasparino  @realdonaldtrump No thanks #Dimon",0
"You promised the ppl of #USA #accountability &amp; that has always meant #scrutiny &amp; #access by &amp; for #media. .… https://t.co/6JFAOmG4nk",1
"@seanhannity @RoniSeale @realDonaldTrump @CNN @HillaryClinton He should not. Ever.",-1
"How disgusting of Obama to tell @realDonaldTrump to take the POTUS position seriously while addressing German media… https://t.co/a39U1dFJgJ",-3
"@politico @tedcruz @realDonaldTrump Certainly Ted Cruz (the most hated man in the Senate) would know something about being nutty.",-1
"@realDonaldTrump -- Don't cater to the press. They have proven their ""value"" to America. We want to hear straight from you!!",1
"Why are many OK with a novice like @realDonaldTrump in politics, when they prefer experts in any other services?
https://t.co/7z2jA72lx2",2
"@realDonaldTrump Media,internet,protesters,Soros,Clinton,Obama ALL SAME AGENDA (in works)Destroy American Govt, replace with communist Govt",0
"I hope @SpeakerRyan that you #MakeAmericaGreatAgain Put #AmericaFirst More people voted for @realDonaldTrump than y… https://t.co/OV4eHlT7eC",1
"@realDonaldTrump President elect Trump, please remove Bannon from your staff.  Racist deserve no place in the WH.",0
"RT @Montana0323: @joshgremillion @TeamTrump @realDonaldTrump @EricTrump @mitchellvii @DanScavino @KellyannePolls Trump taking down little J…",-1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"That is why he went on this trip to make sure he continues to poison the minds of these leaders against… https://t.co/KNmE7NFglt",-1
"@realDonaldTrump  Check this guy out! Man of integrity, very smart, supports you great idea for creating news media! https://t.co/k6YxtBf6dH",3
"@realDonaldTrump I like the Profile pics, You are great family person. Mr. Elected President. Shoot me one Tweet please.",2
"@seanhannity @realDonaldTrump @CNN @HillaryClinton  He'd get more of an audience if he just sent out a bunch of tweets.",1
"@julieroginsky So you have a list of everyone @realDonaldTrump has talked to and who he has been briefed on?  You have top secret clearance?",1
"Ladies, please don't forget your president elect wants to regulate your menstrual cycles. We are all bleeding now.… https://t.co/VIofarleuc",-1
"@joshgremillion @TeamTrump @realDonaldTrump @EricTrump @mitchellvii @DanScavino @KellyannePolls Trump taking down l… https://t.co/Vlh3yEtF82",0
"@seanspicer @LindaSuhler @realDonaldTrump @mike_pence That's exactly it.. PEOPLE WHO WANT TO HELP! I submitted mine. I totally want to help.",2
"@CGasparino @jpmorgan @realDonaldTrump @SenWarren At least he has hair to dye, Charlie. You'd have to dye your forehead.",0
"@FifiShakman @DDH63 @realDonaldTrump but all they can do is  make jabs at Hillary &amp; Obama bc they have no policies",-1
"@RepMarkTakano @grb090423 @realDonaldTrump 1) Who said that, it was not mentioned 2) He has https://t.co/O2Lp4gh6cr",-1
"RT @DeanDesign101: @Harlan @Kacy1000 @realDonaldTrump I just love that Trump proved if you never give up, despite ALL opposition, you can W…",2
"@PoliticalBrah @DanHowdle @realDonaldTrump Trump won't hire a female bc he can't keep his groping little hands to himself #NastyAssOldMan",0
"@DrJillStein Why don't you reach out to @realDonaldTrump and ask him how can you help in his new administration? @mike_pence",2
"@bessbell @realDonaldTrump you're annoying. Do ever shut up with the meaningless bs!?",-3
"@DrJillStein @realDonaldTrump voters are being attacked for their beliefs.  The behavior of the left is exactly why we voted for Trump",1
"Time To Move On - Spiritual Fitness @DrJillStein @realDonaldTrump #trust #surrender #God #love #2016election  https://t.co/366MuUnY5f",2
"@davidaxelrod @amandacarpenter @realDonaldTrump I could care less....he is #NotMyPresident!",0
"@realDonaldTrump umm...Guys?",0
"RT @lucyhallowell: Daily reminder that @realDonaldTrump got his ass beat by over 1 million votes by a woman.",0
"RT @henery8th: WHILE UR HOLDING @realDonaldTrump ACCOUT. I SUGGEST U EXPLAIN 2 UR FANS HOW U BOUGHT THAT 600,K VACATION HM W/NICHOLS &amp; DIME…",1
"@realDonaldTrump So predictable it hurts. He likes his swamp extra swampy. Wall Street and White Supremacists. #DumpTrump",-1
"RT @henery8th: WHILE UR HOLDING @realDonaldTrump ACCOUT. I SUGGEST U EXPLAIN 2 UR FANS HOW U BOUGHT THAT 600,K VACATION HM W/NICHOLS &amp; DIME…",1
"@realDonaldTrump act presidential already",1
"WHILE UR HOLDING @realDonaldTrump ACCOUT. I SUGGEST U EXPLAIN 2 UR FANS HOW U BOUGHT THAT 600,K VACATION HM W/NICHO… https://t.co/4rmlN3UIVk",1
"@objetdarth @SteveSkojec This is either a PUN joke or ALLEGORY on whimps attacking+rioting because President @realDonaldTrump chooses well.",0
"@DeniseZamora19 @wefoundvogue @oopstayIor @realDonaldTrump most r peaceful protests..dont alter the narrative to support ur agenda",2
"@cspan @BernieSanders is a moron. Investigation of @HillaryClinton began before @realDonaldTrump won nomination. This is not about DJT.",-1
"@seanhannity @BarackObama @LilPicture @realDonaldTrump You're right Sean, that guy doesn't know you. You're a very caring man. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",1
"@SenSanders @realDonaldTrump @politico but yet you supported the biggest crook in the system.. HRC",-1
"@realDonaldTrump FoxNews Merkel doesn't get it, yet! We, the USA, don't believe in globalization &amp; 1 world government.  US Constitution only",0
